stop_id,stop_name,stop_lat,stop_lon,location_type
2514,ROZIER,45.37597825,4.101052292,0
2578,ROZIER,45.37597825,4.101052292,0
1,EGLISE CHAZEAU,45.37158292,4.277360956,0
1947,EGLISE CHAZEAU,45.37132989,4.277939375,0
2,IMPASSE MALVAL,45.37459456,4.277530293,0
3,IMPASSE MALVAL,45.37482273,4.277346769,0
4,RUE DE L'ABBAYE,45.36977494,4.27679973,0
5,CHAZEAU,45.36763942,4.278512213,0
6,MONTESSUS,45.37607372,4.268006065,0
7,SUPERMARCHE,45.37724636,4.277176305,0
12,SUPERMARCHE,45.37724414,4.277303911,0
8,LA MARTINIERE,45.37746555,4.270774251,0
9,LA MARTINIERE,45.37757627,4.271135632,0
13,LE CORBUSIER,45.37838239,4.282732146,0
14,LES NOYERS,45.37700109,4.287624966,0
15,LES NOYERS,45.37704494,4.287690352,0
16,LES HAUTS NOYERS,45.37779898,4.285737788,0
17,LES HAUTS NOYERS,45.37783949,4.285994583,0
18,RUE DES NOYERS,45.37901879,4.286482989,0
20,RUE DES NOYERS,45.3789516,4.286723231,0
19,CASERNE POMPIERS,45.37900352,4.288385003,0
21,CASERNE POMPIERS,45.37892437,4.288280064,0
22,VERTE COLLINE,45.37609364,4.294219674,0
2040,VERTE COLLINE,45.3763153,4.293895534,0
24,LES NOISETTES,45.37668215,4.290422753,0
25,LES NOISETTES,45.37669315,4.290308227,0
26,CHEMIN DES PRES,45.37743162,4.29438187,0
2042,CHEMIN DES PRES,45.37776504,4.294355347,0
27,LES ROULATTES,45.37894353,4.290783423,0
29,LES ROULATTES,45.37894085,4.290936553,0
28,RUE DE ST-JUST,45.37888626,4.291483686,0
2041,RUE DE ST-JUST,45.37874394,4.291389282,0
30,PABLO NERUDA,45.3787222,4.292116334,0
2043,PABLO NERUDA,45.37893893,4.292072909,0
2515,GARNAUDET,45.38123722,4.096814623,0
2516,GARNAUDET,45.38116708,4.096697478,0
2517,MARTINANGE,45.38000016,4.119183753,0
2518,MARTINANGE,45.37987304,4.11981808,0
34,ZONE COMMERCIALE,45.38051737,4.276920586,0
2429,ZONE COMMERCIALE,45.38054157,4.276563898,0
31,Z.A. PERIVAURE,45.38208933,4.272940497,0
32,Z.A. PERIVAURE,45.38253332,4.272764474,0
35,LOGIS NEUF,45.38315949,4.279707544,0
36,LOGIS NEUF,45.3830197,4.279983573,0
37,PL. CORNICHE,45.37999214,4.283822987,0
38,PL. CORNICHE,45.38008853,4.283456073,0
41,CH.DES MOLIERES,45.38020712,4.289027556,0
42,CH.DES MOLIERES,45.38031615,4.288967553,0
43,BD CORNICHE,45.38188299,4.290963735,0
44,BD CORNICHE,45.38140026,4.290780702,0
45,LES QUATRE VENTS,45.38187854,4.294296413,0
2044,LES QUATRE VENTS,45.38194712,4.294490379,0
46,FAYOL,45.38096417,4.302793989,0
47,FAYOL,45.38163057,4.302255785,0
48,PARPOULIN,45.3808834,4.305332213,0
49,PARPOULIN,45.38106102,4.305466218,0
2519,TALARAND,45.38682465,4.088845,0
2520,TALARAND,45.3865059,4.087941034,0
2521,GABELON,45.3846791,4.137684077,0
2522,GABELON,45.38459156,4.138089855,0
2523,ROCHEGUT,45.38463911,4.149596757,0
2524,ROCHEGUT,45.38452323,4.149529116,0
50,LES PERROTS,45.38830763,4.228881522,0
51,LES PERROTS,45.38844036,4.229013764,0
52,MAIRIE FRAISSES,45.38813887,4.269691083,0
53,MAIRIE FRAISSES,45.38827797,4.269453291,0
54,LA PERIVAURE,45.38575727,4.273145339,0
55,LA PERIVAURE,45.38595801,4.272986343,0
58,PONT-CHANEY,45.38604178,4.283167267,0
59,PONT-CHANEY,45.38572523,4.283258306,0
60,LYCEE A.CAMUS,45.38751178,4.280920195,0
93,LYCEE A.CAMUS,45.3877253,4.280544566,0
61,RUE DE LA LOIRE,45.38706882,4.284646443,0
64,RUE DE LA LOIRE,45.38715065,4.284598238,0
62,HOPITAL FIRMINY,45.38670032,4.289767253,0
63,HOPITAL FIRMINY,45.38689365,4.289518658,0
67,LA PATE,45.38493523,4.290356294,0
68,LA PATE,45.38530328,4.290407587,0
2280,EGLISE CORBUSIER,45.3843602,4.284129777,0
70,AMICALE FAYOL,45.38354681,4.301263881,0
71,AMICALE FAYOL,45.38453942,4.300085925,0
2045,C. C. LES PRAIRIES,45.38709524,4.297520217,0
2046,C. C. LES PRAIRIES,45.38668583,4.297773906,0
74,GAFFARD,45.38480058,4.306710146,0
75,GAFFARD,45.38519784,4.307145695,0
76,STADE GAFFARD,45.38699891,4.30809095,0
77,STADE GAFFARD,45.38753083,4.308544092,0
78,AVENUE DU PARC,45.38781847,4.321248649,0
79,AVENUE DU PARC,45.3879446,4.321240398,0
80,MICHALIERE,45.3864135,4.32686848,0
81,CHARME,45.38765819,4.32469106,0
82,CHARME,45.38821384,4.325324016,0
2525,LA POMASSE,45.38820662,4.083921127,0
2526,LA POMASSE,45.38792282,4.084231427,0
2527,EMILIEUX,45.38906538,4.161797084,0
2528,EMILIEUX,45.38920762,4.162453074,0
83,LA SOULIERE,45.39245291,4.237005448,0
84,LA SOULIERE,45.39258208,4.236818304,0
85,PLACETTE GIRARDS,45.39099037,4.240978248,0
86,PLACETTE GIRARDS,45.39103751,4.240852155,0
87,LES GIRARDS,45.39264665,4.245160479,0
88,LES GIRARDS,45.39310296,4.245840341,0
89,LE SAGNON,45.39233436,4.264371189,0
90,LE SAGNON,45.39224619,4.264265946,0
91,PLACE JEAN RIST,45.3888968,4.26749538,0
92,PLACE JEAN RIST,45.38923772,4.267034735,0
94,PONT DU SAUZE,45.39268581,4.273694122,0
95,PONT DU SAUZE,45.39258077,4.273524414,0
96,CHATEAU LATOUR,45.3911575,4.281367466,0
97,CHATEAU LATOUR,45.39147316,4.281327463,0
98,RUE VERDIE,45.38898105,4.284905264,0
99,PLACE DU BREUIL,45.38913021,4.287183771,0
102,PLACE DU BREUIL,45.38780861,4.288656959,0
104,PLACE DU BREUIL,45.38907172,4.286926289,0
100,LES HALLES,45.39121986,4.289645657,0
101,LES HALLES,45.39114295,4.289413056,0
103,INDUSTRIE,45.38957162,4.287671852,0
105,GARE FIRMINY,45.39097147,4.286354607,0
107,GARE FIRMINY,45.39103665,4.286229186,0
108,GARE FIRMINY,45.39097147,4.286354607,0
109,PLACE FERRER,45.39119796,4.290896504,0
110,PLACE FERRER,45.39134275,4.290850526,0
111,LE MAS,45.39294284,4.293001598,0
157,LE MAS,45.39304516,4.293324514,0
158,LE MAS,45.3936487,4.291749313,0
159,LE MAS,45.3936334,4.291595507,0
2047,A. BOISSIER,45.38939918,4.294945368,0
2048,A. BOISSIER,45.38927372,4.29491539,0
112,BD D'AUVERGNE,45.39201235,4.316162442,0
113,BD D'AUVERGNE,45.39190495,4.315622184,0
114,LE BOUCHET,45.38934191,4.318570176,0
115,LE BOUCHET,45.38928765,4.319091858,0
116,LA ROMIERE,45.38893698,4.322616936,0
117,LA ROMIERE,45.38914967,4.323812291,0
118,PYRENEES,45.39044415,4.326413054,0
119,PYRENEES,45.39012939,4.326401746,0
120,TOURNEBISE,45.38771626,4.326481079,0
2049,ESPACE CAMUS,45.39054341,4.324884026,0
2050,ESPACE CAMUS,45.39073067,4.32498015,0
127,COUBERTIN,45.39082312,4.338930172,0
128,COUBERTIN,45.390902,4.339047969,0
129,LES ESSERTINES,45.38966502,4.455225837,0
130,LES ESSERTINES,45.3898004,4.455205471,0
131,BARBANCHE VILL,45.38949778,4.478592155,0
132,BARBANCHE VILL,45.38958141,4.478454897,0
133,BARBANCHE PLAT.,45.38898512,4.48185471,0
134,BARBANCHE PLAT.,45.38914167,4.481669195,0
2529,MIZERIECQ,45.39293394,4.080264432,0
2530,MIZERIECQ,45.39341279,4.079564312,0
2531,CHATEAU LE BOIS,45.39262782,4.177738341,0
2532,CHATEAU LE BOIS,45.39309584,4.178277536,0
135,SAINT-PAUL,45.39797573,4.226018633,0
136,SAINT-PAUL,45.39741721,4.22764727,0
137,MAPAD,45.39746795,4.228900739,0
138,NEUF PONTS,45.3962288,4.232983932,0
139,NEUF PONTS,45.39625346,4.234709073,0
140,MAIRIE ST-PAUL,45.39701864,4.24155595,0
2437,CROIX DU POIRIER,45.39762255,4.244131306,0
2438,CROIX DU POIRIER,45.39755082,4.244116063,0
141,CASE AU BOIS,45.395613,4.250077924,0
142,CASE AU BOIS,45.3957468,4.25014641,0
143,LA RIVE,45.39775977,4.258160763,0
144,LA RIVE,45.39767137,4.258068285,0
145,GARE FRAISSES,45.39514796,4.261940185,0
146,GARE FRAISSES,45.3957054,4.260924988,0
147,PASTEUR,45.39770279,4.264072688,0
148,PASTEUR,45.3976453,4.264275055,0
149,PARC HOLTZER,45.39351578,4.269942615,0
150,PARC HOLTZER,45.39369329,4.269565648,0
151,LE VIGNERON,45.39530918,4.266671602,0
152,LE VIGNERON,45.39501764,4.266878573,0
153,COMBE BLANCHE,45.39375731,4.277282257,0
154,COMBE BLANCHE,45.39384813,4.277234351,0
155,LE SABLAT,45.39406183,4.279949553,0
156,LE SABLAT,45.39391161,4.279791015,0
160,L'ECHAPRE,45.39334686,4.296643157,0
161,L'ECHAPRE,45.39341206,4.296517743,0
162,RUE D. ABATTOIRS,45.39641317,4.291131631,0
163,RUE D. ABATTOIRS,45.39605863,4.291336255,0
164,LA MALAFOLIE,45.39411455,4.302622233,0
165,LA MALAFOLIE,45.39408104,4.303502335,0
166,LE BEC,45.39468407,4.30859443,0
167,LE BEC,45.39474589,4.308660494,0
168,LES PLATANES,45.39529535,4.31422339,0
169,LES PLATANES,45.39525388,4.313008508,0
170,LES MOLIERES,45.39585911,4.319978512,0
171,LES MOLIERES,45.3957902,4.317779123,0
172,CROIX BLEUE,45.39330487,4.320908819,0
173,CROIX BLEUE,45.39337031,4.320770669,0
174,GARE CHAMBON,45.39499704,4.322910888,0
175,GARE CHAMBON,45.39518726,4.322841074,0
176,LYCEE  A.TESTUD,45.39636891,4.320660963,0
177,CHATEAU D'EAU,45.39309407,4.326176183,0
178,CHATEAU D'EAU,45.39302725,4.326390909,0
179,POLE DE SERVICES,45.39464211,4.323638966,0
180,POLE DE SERVICES,45.3946651,4.323358795,0
2051,LA COTILLE,45.39306731,4.325153445,0
2052,LA COTILLE,45.39318058,4.325361868,0
181,MAIRIE CHAMBON 2,45.39604479,4.32269301,0
182,EGLISE CHAMBON 2,45.39642986,4.327343407,0
183,CIMETIERE,45.3946177,4.335082313,0
188,CIMETIERE,45.39507581,4.336133433,0
184,LAGRANGE,45.39207283,4.339997115,0
185,LAGRANGE,45.39280792,4.339653312,0
186,STADE POURATTE,45.39350737,4.338286423,0
187,STADE POURATTE,45.39329726,4.337959521,0
189,NIONNIERE,45.39461373,4.342324238,0
190,NIONNIERE,45.39482121,4.341795301,0
191,EAUX VIVES,45.39442325,4.345408306,0
192,EAUX VIVES,45.39432364,4.34544301,0
2533,GRENIECQ,45.39807748,4.077028909,0
2534,GRENIECQ,45.39777906,4.076546955,0
2535,POMMERLET,45.3996061,4.152207051,0
2536,POMMERLET,45.3995329,4.15228129,0
2537,CHAIZENEUVE,45.40020665,4.163377729,0
2538,CHAIZENEUVE,45.40014265,4.163439483,0
2539,CROIX STE-AGATHE,45.39744289,4.181500295,0
2540,CROIX STE-AGATHE,45.39749474,4.181629749,0
193,LE POCHET,45.40332992,4.242424549,0
222,LE POCHET,45.4035414,4.242687313,0
194,MAIRIE D'UNIEUX,45.39958893,4.262196772,0
196,MAIRIE D'UNIEUX,45.39970563,4.262213603,0
195,COLL. LA RIVE,45.39971261,4.259199307,0
197,COLL. LA RIVE,45.39985321,4.259395791,0
198,COLL. LA RIVE,45.39988632,4.259562996,0
199,PONT D'UNIEUX,45.40271701,4.260312776,0
200,PONT D'UNIEUX,45.40212565,4.260164493,0
2281,PL. DE LA BARGE,45.39943035,4.290471708,0
2282,PL. DE LA BARGE,45.39959067,4.29056678,0
203,MAIRIE CHAMBON 1,45.39737082,4.324030656,0
204,EGLISE CHAMBON 1,45.39750347,4.326181318,0
205,EGLISE CHAMBON 1,45.39751519,4.32602846,0
206,PISCINE ONDAINE,45.39748082,4.331481394,0
207,PISCINE ONDAINE,45.39784251,4.330881303,0
208,COLL. FOURNEYRON,45.39832052,4.33484551,0
209,COLL. FOURNEYRON,45.39834117,4.334194809,0
2053,COLL. FOURNEYRON,45.39834117,4.334194809,0
210,TRABLAINE,45.39874928,4.337032485,0
211,TRABLAINE,45.39883218,4.33792963,0
212,PONTCHARRA,45.39889667,4.341355285,0
216,PONTCHARRA,45.39897908,4.342277969,0
213,GYMNASE CHAMBON,45.39725086,4.346800972,0
214,GYMNASE CHAMBON,45.3973228,4.346803583,0
215,COTATAY,45.39839487,4.347736645,0
217,COTATAY,45.3982542,4.347552708,0
218,MONTRAMBERT,45.40000772,4.35261098,0
219,MONTRAMBERT,45.40001902,4.352981835,0
2054,MELINE,45.39858699,4.355535505,0
2055,MELINE,45.39859367,4.355663484,0
2056,HAUTS ONDAINE,45.3978672,4.358012856,0
2057,HAUTS ONDAINE,45.39765186,4.357481287,0
2058,DRAMOISON BAS,45.39984239,4.362236476,0
2059,DRAMOISON BAS,45.39979932,4.361634527,0
2060,DRAMOISON HAUT,45.39828407,4.364299885,0
2061,DRAMOISON HAUT,45.39843625,4.364343778,0
2062,JULES VALLES,45.40022381,4.367985959,0
220,FONT MORA,45.39718255,4.456011618,0
221,FONT MORA,45.39711547,4.456226204,0
2541,BOURG ST-NIZIER,45.40379996,4.081666784,0
2542,BOURG ST-NIZIER,45.40381195,4.081475556,0
2543,BOURG ST-MAURICE,45.40318148,4.182738944,0
2544,BOURG ST-MAURICE,45.40295821,4.182092805,0
2546,LES 3 ROUTES,45.40068874,4.181659521,0
2547,LES 3 ROUTES,45.40062768,4.181542527,0
2579,LES 3 ROUTES,45.40024349,4.181376448,0
223,LE FUMANT,45.40476492,4.244811684,0
224,LE FUMANT,45.4048349,4.244929067,0
225,ROGER SALENGRO,45.40428308,4.257684534,0
226,ROGER SALENGRO,45.40441732,4.257727515,0
227,FENDERIE BOIRON,45.40676664,4.255598936,0
250,FENDERIE BOIRON,45.40738625,4.257766648,0
228,PENEL,45.40470351,4.259398143,0
229,DUSSAUZE,45.404826,4.264295088,0
230,DUSSAUZE,45.40483869,4.264602122,0
231,BOURG D'UNIEUX,45.40581386,4.262847592,0
232,BOURG D'UNIEUX,45.40630619,4.26143392,0
233,PONT HOPITAL,45.40598116,4.267746211,0
234,PONT HOPITAL,45.40622752,4.267550403,0
235,VAL RONZIERE,45.40646594,4.265731885,0
236,VAL RONZIERE,45.40659776,4.265915329,0
237,NADELLA,45.40111542,4.356049237,0
238,NADELLA,45.40127982,4.356412911,0
2063,PLEIN SOLEIL,45.41013286,4.364465528,0
2064,PLEIN SOLEIL,45.41027744,4.364432494,0
2065,LE MONTCEL,45.40908188,4.365845177,0
2066,LE MONTCEL,45.40913514,4.365885457,0
2067,CITE DES MAS,45.40724165,4.366582599,0
2068,CITE DES MAS,45.40734864,4.366637624,0
2069,LA RECAMIERE,45.40509979,4.36559704,0
2070,LA RECAMIERE,45.4052019,4.365920161,0
2071,GARE RICAMARIE,45.40398514,4.360573996,0
2072,GARE RICAMARIE,45.4039812,4.360791024,0
239,LA VERRERIE,45.40286022,4.361567621,0
240,LA VERRERIE,45.40279731,4.361067112,0
241,BLACHIER,45.40320943,4.363151678,0
242,BLACHIER,45.40341628,4.365139334,0
243,EGLISE RICAMARIE,45.40387986,4.366369929,0
244,EGLISE RICAMARIE,45.40438761,4.368138714,0
245,DELAYNAUD,45.4049164,4.372207827,0
246,DELAYNAUD,45.40514117,4.371232402,0
2548,RIOFOL,45.40798203,4.078924273,0
2549,RIOFOL,45.4076726,4.077994765,0
2550,GENEVIECQ,45.40920459,4.104180619,0
2551,GENEVIECQ,45.40924683,4.10378594,0
2552,ROUTE ABOEN,45.4075146,4.129458935,0
2553,ROUTE ABOEN,45.40767956,4.129272655,0
2554,MONTCOUDIOL,45.40590262,4.138476574,0
2555,MONTCOUDIOL,45.40548239,4.138309608,0
2556,GOURGOIS,45.40751716,4.198545641,0
2557,GOURGOIS,45.40759443,4.198228863,0
247,LE PERTUISET,45.40902462,4.250924676,0
249,LE PERTUISET,45.4088917,4.251328898,0
2558,LE PERTUISET,45.40898251,4.251280936,0
2559,LA MURE CALOIRE,45.4085355,4.246909047,0
2560,LA MURE CALOIRE,45.40843436,4.24650952,0
2561,CURSIEUX,45.40418877,4.23374196,0
2562,CURSIEUX,45.40327664,4.233404131,0
2283,CROIX DE MARLET,45.40938311,4.294579021,0
2284,CROIX DE MARLET,45.40935322,4.29474405,0
253,CROIX DE L'ORME,45.40720837,4.380238557,0
254,CROIX DE L'ORME,45.40743822,4.380464229,0
255,SOLAURE,45.4086095,4.381861724,0
256,SOLAURE,45.40881878,4.382227184,0
257,SOLAURE,45.40845096,4.383146242,0
2196,VAL DU RIO,45.40801705,4.414418511,0
2197,VAL DU RIO,45.40835839,4.41348589,0
262,LE BERNAY,45.40728557,4.423717446,0
263,IMP. LE BERNAY,45.40682774,4.419803576,0
264,IMP. LE BERNAY,45.40719169,4.420072787,0
2563,FLACHERE,45.40998395,4.207086047,0
2564,FLACHERE,45.40958202,4.206906388,0
2285,LAUMIERE,45.41243824,4.296373569,0
2286,LAUMIERE,45.41256123,4.296544018,0
269,PUITS VOISIN,45.41484902,4.302566369,0
270,PUITS VOISIN,45.41469005,4.30341679,0
271,PLACE PIGER,45.40951305,4.38068136,0
272,PLACE PIGER,45.40942044,4.380332983,0
273,HENRI BRISSON,45.40999772,4.384187195,0
274,HENRI BRISSON,45.41056681,4.385051489,0
275,JOMAYERE,45.41136387,4.383790537,0
276,JOMAYERE,45.41134284,4.383955856,0
277,BOSSUET,45.41146707,4.386503011,0
281,BOSSUET,45.41189999,4.386940675,0
278,DESAUGIER,45.4133632,4.386649882,0
315,DESAUGIER,45.41364933,4.386749918,0
279,EMMANUEL BRUN,45.40993446,4.378307748,0
280,EMMANUEL BRUN,45.40991052,4.378140773,0
282,HOPITAL BELLEVUE,45.41275066,4.391086374,0
283,HOPITAL BELLEVUE,45.41286227,4.390400556,0
284,HOPITAL BELLEVUE,45.41313876,4.392979011,0
285,HOPITAL BELLEVUE,45.41237906,4.390740385,0
287,HOPITAL BELLEVUE,45.41257056,4.391092468,0
289,P. LOUIS COURIER,45.40955116,4.386943126,0
290,P. LOUIS COURIER,45.40961481,4.386907155,0
291,DIGONNIERE,45.41146649,4.397772057,0
292,DIGONNIERE,45.41168208,4.39779286,0
293,ROBESPIERRE,45.41262722,4.396805888,0
332,ROBESPIERRE,45.41412309,4.39620991,0
334,ROBESPIERRE,45.41282484,4.396826019,0
294,LE RIVIERA,45.41288998,4.404009164,0
295,LE RIVIERA,45.4130838,4.403748082,0
2198,LES MOULINS,45.41031105,4.409138458,0
2201,LES MOULINS,45.41051766,4.409158969,0
2199,ALLEE DU BARRAGE,45.40925053,4.410516927,0
2200,ALLEE DU BARRAGE,45.40911279,4.410665082,0
2430,AUBERGE BERNAY,45.41182715,4.406486517,0
2431,AUBERGE BERNAY,45.41188915,4.406539942,0
301,ROUTE VALLEE,45.41094208,4.432211286,0
302,ROUTE VALLEE,45.41100479,4.432226437,0
303,RUE DU FAUBOURG,45.41164066,4.441475466,0
304,RUE DU FAUBOURG,45.41174617,4.441607247,0
305,LE CHATEAU,45.41049603,4.445379954,0
306,LE CHATEAU,45.41063141,4.445359557,0
2572,LA TOURETTE,45.41521281,4.082626987,0
2573,LA TOURETTE,45.41517544,4.082715243,0
2565,BOURG ABOEN,45.41468416,4.131275375,0
307,PONTIN,45.41556452,4.307408821,0
308,PONTIN,45.41611441,4.308373927,0
309,LOUIS BRAILLE,45.4181059,4.312291011,0
310,LOUIS BRAILLE,45.41866999,4.312451702,0
311,LA BERAUDIERE,45.41418885,4.375474763,0
312,LA BERAUDIERE,45.41402838,4.375392189,0
313,TOUR,45.41724744,4.375536299,0
314,TOUR,45.41731658,4.375692182,0
316,LA CHAUVETIERE,45.41649775,4.380607038,0
317,LA CHAUVETIERE,45.41674862,4.380667413,0
318,RUE DU VERCORS,45.41697895,4.385774321,0
319,RUE DU VERCORS,45.41718796,4.384683149,0
320,BUFFON,45.41664668,4.387205924,0
321,BUFFON,45.4166448,4.387308077,0
322,LYCEE H.D'URFE,45.41621856,4.39042285,0
323,LYCEE H.D'URFE,45.41638866,4.389981936,0
324,GARE BELLEVUE,45.41792636,4.392977961,0
325,BELLEVUE,45.4154157,4.393459696,0
326,BELLEVUE,45.41549763,4.39389718,0
327,BELLEVUE,45.41529192,4.393340098,0
328,BELLEVUE,45.41528679,4.394106564,0
329,BELLEVUE,45.41539687,4.394481207,0
330,BELLEVUE,45.41528684,4.394592115,0
335,BELLEVUE,45.41571553,4.393304726,0
336,BELLEVUE,45.41563648,4.393199567,0
331,SQUARE AMOUROUX,45.41395401,4.39805633,0
333,FORGES,45.41508121,4.397932195,0
337,RUE AMOUROUX,45.41426628,4.400150674,0
339,RUE AMOUROUX,45.4145011,4.401564947,0
338,PARMENTIER,45.41446249,4.400732972,0
340,AV. ROCHETAILLEE,45.41534099,4.40140461,0
343,AV. ROCHETAILLEE,45.41541434,4.400845128,0
341,THIMONNIER,45.41698621,4.4005204,0
342,THIMONNIER,45.41625637,4.401055417,0
344,BOUSSINGAULT,45.41666864,4.408916468,0
345,PORTAIL ROUGE,45.41616044,4.411082462,0
347,PORTAIL ROUGE,45.41669034,4.410655089,0
348,PORTAIL ROUGE,45.41603264,4.411179895,0
349,PORTAIL ROUGE,45.4157172,4.410720852,0
350,PORTAIL ROUGE,45.41588641,4.410816636,0
346,LYCEE J.MONNET,45.41698112,4.411956569,0
378,LYCEE J.MONNET,45.41768522,4.411356831,0
351,CLAUDINON,45.41750155,4.419285218,0
352,CLAUDINON,45.41754086,4.419107801,0
2566,COLL. FALABREGUE,45.42022171,4.067809732,0
353,LA VARENNE,45.42187517,4.314904627,0
354,LA VARENNE,45.42214429,4.314952581,0
355,COLL. GRUNER,45.42362106,4.314391959,0
356,COLL. GRUNER,45.42342134,4.314998223,0
402,COLL. GRUNER,45.42384662,4.315882412,0
403,COLL. GRUNER,45.42439922,4.316183318,0
357,E. MARTEL BAS,45.41917211,4.379044589,0
358,E. MARTEL BAS,45.4188285,4.379134138,0
359,E. MARTEL,45.42038548,4.378143733,0
360,E. MARTEL,45.42049269,4.378186023,0
361,LARIONOV,45.42146833,4.381915131,0
362,LARIONOV,45.42151657,4.381738008,0
363,COTONNE,45.42234259,4.383314809,0
364,COTONNE,45.42198661,4.383097181,0
365,CITE U,45.42259414,4.385790506,0
366,CITE U,45.42267273,4.385921209,0
367,BICENTENAIRE,45.41934227,4.392813324,0
368,BICENTENAIRE,45.41949421,4.392870083,0
372,PASSEMENTIERS,45.42239467,4.398089532,0
373,PASSEMENTIERS,45.42240521,4.396543633,0
2011,LES MARISTES,45.42073712,4.398181149,0
2012,LES MARISTES,45.4203483,4.398281678,0
2073,LES MOULINIERS,45.4187817,4.399782302,0
2074,LES MOULINIERS,45.41879541,4.399527244,0
375,SAINTE CHAPELLE,45.42092311,4.406123802,0
376,SAINTE CHAPELLE,45.42103812,4.406230334,0
377,PASSAGE FAURE,45.42228815,4.405791459,0
423,PASSAGE FAURE,45.42239063,4.4056036,0
379,IMPASSE DREVET,45.41850503,4.410825307,0
380,EMILE CLERMONT,45.4194577,4.407500223,0
381,EMILE CLERMONT,45.41891222,4.406342529,0
382,PARC DE L'EUROPE,45.41974437,4.411446788,0
383,PARC DE L'EUROPE,45.41990387,4.411580554,0
384,LE ROND POINT,45.42130707,4.410649166,0
385,LE ROND POINT,45.42170632,4.410472438,0
386,LA REJAILLERE,45.41758672,4.415199385,0
387,LA REJAILLERE,45.417653,4.415022978,0
388,C. C. METARE,45.41861394,4.418509246,0
389,C. C. METARE,45.41868869,4.418844298,0
391,RUE DE LA METARE,45.41984416,4.421545748,0
2075,RUE DE LA METARE,45.41988364,4.421841147,0
2077,RUE DE LA METARE,45.42033846,4.422062743,0
2078,RUE DE LA METARE,45.42022768,4.422211916,0
393,NICOLAS MIGNARD,45.42003787,4.425143896,0
2228,NICOLAS MIGNARD,45.4202007,4.425098924,0
395,LYC B.FOURNEYRON,45.41850168,4.422594133,0
396,LYC B.FOURNEYRON,45.41855683,4.422532319,0
2076,METARE,45.41880863,4.422541807,0
399,FACULTE SCIENCES,45.42179189,4.42567013,0
438,FACULTE SCIENCES,45.42256513,4.425226474,0
2079,FACULTE SCIENCES,45.42144662,4.426807225,0
2080,FACULTE SCIENCES,45.42157133,4.42687583,0
2567,BD DU HAUT FOREZ,45.42463522,4.063462509,0
2568,BD DU HAUT FOREZ,45.42463522,4.063462509,0
404,CL. CHATAIGNIERS,45.42819344,4.312817229,0
405,ROARE,45.42571391,4.317150475,0
406,ROARE,45.42591018,4.317246956,0
407,HAVEURS,45.42327388,4.376192783,0
2580,MONTMARTRE,45.42769149,4.376738985,0
408,PALERNE,45.42298765,4.382980839,0
409,PALERNE,45.42319562,4.383908643,0
410,JULES SIMON,45.42405655,4.389461276,0
411,JULES SIMON,45.42417793,4.389222964,0
412,EMILE REYMOND,45.42566375,4.388191766,0
413,EMILE REYMOND,45.4258164,4.388210204,0
414,CAMP. TREFILERIE,45.42668649,4.39081128,0
415,CAMP. TREFILERIE,45.42679675,4.39068757,0
416,CENTRE DEUX,45.42308585,4.391840581,0
417,CENTRE DEUX,45.4228977,4.391795257,0
418,VALBENOITE,45.42423359,4.395972693,0
419,VALBENOITE,45.42422518,4.397403705,0
420,ARSAC,45.42520129,4.399612634,0
428,ARSAC,45.42530757,4.400191693,0
421,BOUILLET,45.42577489,4.395352698,0
422,BOUILLET,45.42605941,4.396027846,0
424,F. VOYTIER,45.42376536,4.402805133,0
425,F. VOYTIER,45.42396793,4.402557102,0
426,MULATIERE,45.42437215,4.403083379,0
427,MULATIERE,45.4245655,4.402847782,0
429,MONTESQUIEU,45.42602733,4.402633971,0
430,MONTESQUIEU,45.42628836,4.402145287,0
431,CENTRE CONGRES,45.42643323,4.404527815,0
432,CENTRE CONGRES,45.42633336,4.405060852,0
499,CENTRE CONGRES,45.42741489,4.405459124,0
433,ECOLE DES MINES,45.42390782,4.407743395,0
434,ECOLE DES MINES,45.42387468,4.408074426,0
435,40 LE CORBUSIER,45.42563529,4.411156413,0
437,FRAISSINETTE,45.42269805,4.422931189,0
439,FRAISSINETTE,45.42284146,4.422962153,0
443,SEMBAT,45.42568367,4.420155419,0
2231,SEMBAT,45.42552179,4.420149325,0
440,L'ANGELUS,45.42521766,4.4219782,0
441,L'ANGELUS,45.42553957,4.421606925,0
445,IUT,45.42331141,4.430545392,0
446,IUT,45.42318767,4.430425694,0
447,LA FERME,45.42496085,4.431847452,0
448,LA FERME,45.42567813,4.431989626,0
449,TREYVES DE JANON,45.42564801,4.438378576,0
450,TREYVES DE JANON,45.42573962,4.438292593,0
451,LA GRANGE,45.42549406,4.434602586,0
452,LA GRANGE,45.42557428,4.434643967,0
453,MAURICE RAVEL,45.42961054,4.31511721,0
455,LANLYRE,45.43036615,4.320205407,0
2232,LANLYRE,45.43018175,4.320454413,0
456,GARE ROCHE,45.43235767,4.323088659,0
457,LE ROYAL,45.43317443,4.322197712,0
458,CIMETIERE ROCHE,45.43244929,4.330569004,0
2233,CIMETIERE ROCHE,45.43273062,4.329428816,0
2234,CIMETIERE ROCHE,45.43298015,4.329565616,0
460,PETITES SOEURS,45.43082237,4.380228614,0
461,PAILLON,45.43125219,4.378378425,0
462,TARDY,45.42727154,4.384928472,0
464,TARDY,45.42797634,4.38379153,0
463,PLACE BUISSON,45.42739559,4.386505048,0
465,MERLIN,45.42851798,4.382226767,0
